chrom,start,end,name,score,strand,feature,relative_pos
chr1,2551282179,2551282180,M6A_3837,375,-,CDS,0.6166793160408947
chr21,1853675420,1853675421,M6A_3838,923,+,CDS,0.6872156366678228
chr20,2650407056,2650407057,M6A_3839,490,+,3UTR,0.8985403531284316
chr8,2454897891,2454897892,M6A_3840,464,-,3UTR,0.8378053097345133
chr10,1859190849,1859190850,M6A_3841,575,+,5UTR,0.02955642727821364
chr19,1591874953,1591874954,M6A_3842,588,+,CDS,0.5646908693161102
chr3,359221795,359221796,M6A_3843,871,-,3UTR,0.8470979931033572
chr15,714514261,714514262,M6A_3844,567,+,3UTR,0.8051443429955973
chr16,1956139617,1956139618,M6A_3845,266,-,5UTR,0.07198655085458111
chr1,62425259,62425260,M6A_3846,778,-,3UTR,0.8668104798023729
chr11,1958099061,1958099062,M6A_3847,696,+,3UTR,0.9095748595540073
chr9,181552751,181552752,M6A_3848,463,-,3UTR,0.9218581894564271
chr16,1073475123,1073475124,M6A_3849,710,-,3UTR,0.9754981699877999
chr19,2838626529,2838626530,M6A_3850,551,+,3UTR,0.8273389750822755
chr17,1237348262,1237348263,M6A_3851,343,-,3UTR,0.8366811345513273
chr7,2514595316,2514595317,M6A_3852,519,-,3UTR,0.8458856191004998
chr18,2111926665,2111926666,M6A_3853,601,-,CDS,0.6569843512848694
chr14,1673385232,1673385233,M6A_3854,485,+,3UTR,0.936400937866354
chr8,33607828,33607829,M6A_3855,154,-,3UTR,0.9448845655544464
chr12,858376256,858376257,M6A_3856,733,+,CDS,0.6189349530334063
chr18,104482944,104482945,M6A_3857,694,-,3UTR,0.8264361795006111
chr20,608257027,608257028,M6A_3858,497,+,3UTR,0.9614878098196799
chr19,2520671751,2520671752,M6A_3859,839,-,3UTR,0.9276165241478983
chr14,1610819444,1610819445,M6A_3860,897,-,3UTR,0.9240538930830772
chr18,34194715,34194716,M6A_3861,995,-,3UTR,0.988606787445777
chr12,99267772,99267773,M6A_3862,191,-,3UTR,0.8819551888143946
chr7,1450357064,1450357065,M6A_3863,902,+,5UTR,0.19304692700244064
chr2,245585571,245585572,M6A_3864,189,-,3UTR,0.931594369986069
chr8,2820040997,2820040998,M6A_3865,302,+,5UTR,0.015394030693908295
chr22,2692080107,2692080108,M6A_3866,934,-,3UTR,0.8211519274376418
chr10,2720403521,2720403522,M6A_3867,925,+,3UTR,0.9644524236983842
chr16,507828383,507828384,M6A_3868,558,-,3UTR,0.8789158746920098
chr4,2132147617,2132147618,M6A_3869,188,+,3UTR,0.8435494487411552
chr16,1271163638,1271163639,M6A_3870,595,-,3UTR,0.864788940637244
chr8,889679744,889679745,M6A_3871,962,+,3UTR,0.8271604938271605
chr22,2853913623,2853913624,M6A_3872,396,+,3UTR,0.9969646455850522
chr10,1212524927,1212524928,M6A_3873,510,-,3UTR,0.9261016261193841
chr16,2970842539,2970842540,M6A_3874,499,-,CDS,0.7253763171098846
chr3,1347240482,1347240483,M6A_3875,451,+,5UTR,0.15724517694173823
chr19,562010933,562010934,M6A_3876,754,-,3UTR,0.8315093441842912
chr21,855416855,855416856,M6A_3877,765,+,3UTR,0.9372177529458716
chr1,2390482383,2390482384,M6A_3878,476,+,3UTR,0.9401602403605408
chr16,2218609109,2218609110,M6A_3879,573,-,3UTR,0.9363073178826262
chr11,158408655,158408656,M6A_3880,174,+,3UTR,0.9715619327513182
chr15,2621671529,2621671530,M6A_3881,979,-,3UTR,0.8785245518922985
chr5,1803383453,1803383454,M6A_3882,408,+,CDS,0.7271747912739025
chr13,2197300884,2197300885,M6A_3883,690,+,3UTR,0.8882900641697773
chr3,1046343531,1046343532,M6A_3884,627,-,3UTR,0.8568202151570035
chr9,2181246317,2181246318,M6A_3885,167,-,CDS,0.6210926979909152
chr8,2469829438,2469829439,M6A_3886,788,-,3UTR,0.8645805405543427
chr17,2462071220,2462071221,M6A_3887,112,+,3UTR,0.9855661469494322
chr3,242460218,242460219,M6A_3888,601,+,CDS,0.6643323996265172
chr21,2882553871,2882553872,M6A_3889,157,-,3UTR,0.879328772979906
chr4,1626224016,1626224017,M6A_3890,303,-,3UTR,0.9106885376961183
chr15,2998150364,2998150365,M6A_3891,757,-,3UTR,0.969726047114139
chr6,2607103882,2607103883,M6A_3892,255,+,5UTR,0.013882083945778213
chr1,1239935125,1239935126,M6A_3893,773,-,3UTR,0.836635446685879
chr2,2840455513,2840455514,M6A_3894,404,+,3UTR,0.8778700105969622
chr5,446873767,446873768,M6A_3895,524,-,3UTR,0.9129944166911549
chr21,1143616585,1143616586,M6A_3896,152,+,3UTR,0.9049686847599165
chr6,1559551304,1559551305,M6A_3897,837,+,CDS,0.7060224802257273
chr3,2290609331,2290609332,M6A_3898,314,-,CDS,0.6861018344846517
chr6,2944539850,2944539851,M6A_3899,327,+,3UTR,0.8463369205298014
chr21,1241283098,1241283099,M6A_3900,923,-,3UTR,0.8675120568576021
chr10,2145909494,2145909495,M6A_3901,456,+,CDS,0.7174788823911631
chr3,1665059718,1665059719,M6A_3902,823,-,3UTR,0.8686797130966085
chr16,744285183,744285184,M6A_3903,254,-,3UTR,0.862903753747856
chr9,584742018,584742019,M6A_3904,917,-,CDS,0.5606779284901945
chr8,2329222751,2329222752,M6A_3905,271,-,CDS,0.7459226947776566
chr10,2579201121,2579201122,M6A_3906,766,-,3UTR,0.8117231582685555
chr11,1434059591,1434059592,M6A_3907,936,+,3UTR,0.9821833415475604
chr10,1519628798,1519628799,M6A_3908,164,-,3UTR,0.8606698153714041
chr16,1724187013,1724187014,M6A_3909,919,+,3UTR,0.8301332989705482
chr17,1821148138,1821148139,M6A_3910,802,+,5UTR,0.1519099361487622
chr1,1342755620,1342755621,M6A_3911,148,+,5UTR,0.1502372438454133
chr15,976014042,976014043,M6A_3912,300,+,CDS,0.7723234766651375
chr4,2884446208,2884446209,M6A_3913,301,-,5UTR,0.18603389830508474
chr12,2251959181,2251959182,M6A_3914,175,+,CDS,0.6630921895006402
chr10,83393157,83393158,M6A_3915,815,-,3UTR,0.8654463500439754
chr18,104227501,104227502,M6A_3916,804,-,3UTR,0.9642583082462665
chr19,2879602674,2879602675,M6A_3917,627,-,3UTR,0.9679828070340565
chr22,1789425272,1789425273,M6A_3918,696,-,5UTR,0.1400460644902864
chr15,2124443370,2124443371,M6A_3919,921,+,3UTR,0.929713949763821
chr18,969993395,969993396,M6A_3920,446,-,CDS,0.6905595408895265
chr17,1562352672,1562352673,M6A_3921,118,-,3UTR,0.8474810213940649
chr5,59798214,59798215,M6A_3922,323,+,CDS,0.7189578713968958
chr2,1014511616,1014511617,M6A_3923,795,-,3UTR,0.8218205904617714
chr19,562008138,562008139,M6A_3924,227,-,CDS,0.7856498268987809
chr4,1600159157,1600159158,M6A_3925,392,-,5UTR,0.14569447249713863
chr21,1829782637,1829782638,M6A_3926,916,-,3UTR,0.9259192501802451
chr11,670694937,670694938,M6A_3927,915,-,3UTR,0.8967712351306881
chr18,1643933982,1643933983,M6A_3928,852,-,3UTR,0.9581596932822137
chr14,2816583001,2816583002,M6A_3929,643,-,3UTR,0.8729064769527197
chr4,2650856043,2650856044,M6A_3930,335,-,3UTR,0.9263881929576823
chr9,2532318810,2532318811,M6A_3931,853,+,3UTR,0.9537984787303972
chr19,1104215812,1104215813,M6A_3932,947,-,3UTR,0.8042504797782358
chr21,1655039051,1655039052,M6A_3933,479,-,3UTR,0.8911051341251517
chr12,2353468867,2353468868,M6A_3934,286,+,3UTR,0.9287978620965736
chr10,1673239839,1673239840,M6A_3935,641,-,3UTR,0.8431485456036574
chr18,140732712,140732713,M6A_3936,908,-,3UTR,0.9267298161972273
chr4,1694644828,1694644829,M6A_3937,854,-,CDS,0.6175017365434267
chr15,598474751,598474752,M6A_3938,555,-,CDS,0.6931889585433928
chr20,1979825163,1979825164,M6A_3939,547,+,3UTR,0.8488222486144101
chr9,650940687,650940688,M6A_3940,174,+,5UTR,0.09004773099665171
chr17,185018491,185018492,M6A_3941,253,-,3UTR,0.9319775782370756
chr11,2799227663,2799227664,M6A_3942,211,-,3UTR,0.9284079981430514
chr9,1611368715,1611368716,M6A_3943,916,+,3UTR,0.9074277638190955
chr10,2624932195,2624932196,M6A_3944,772,-,3UTR,0.81623633403117
chr1,561614741,561614742,M6A_3945,232,-,3UTR,0.8294925188955731
chr5,683837608,683837609,M6A_3946,377,-,CDS,0.7970772362407343
chr18,79780178,79780179,M6A_3947,171,+,3UTR,0.9053532639762204
chr15,1213820079,1213820080,M6A_3948,406,-,3UTR,0.8493054581170197
chr21,542454326,542454327,M6A_3949,986,+,CDS,0.6539122654171278
chr17,1602602076,1602602077,M6A_3950,138,+,CDS,0.7771034166857523
chr1,421022399,421022400,M6A_3951,559,+,3UTR,0.8703563663862369
chr8,1881397320,1881397321,M6A_3952,208,-,3UTR,0.8023512896999474
chr14,1742480520,1742480521,M6A_3953,698,-,3UTR,0.9272009966777409
chr6,2480306150,2480306151,M6A_3954,414,+,3UTR,0.8290410726168397
chr7,1787663967,1787663968,M6A_3955,714,+,CDS,0.6901295118399877
chr13,2728617779,2728617780,M6A_3956,105,-,3UTR,0.9075645756457564
chr14,874719886,874719887,M6A_3957,928,+,CDS,0.6657118809730669
chr22,81990517,81990518,M6A_3958,387,+,CDS,0.6361445178136533
chr18,733281526,733281527,M6A_3959,679,+,CDS,0.6626334335164266
chr9,976488697,976488698,M6A_3960,712,+,3UTR,0.9302006771822612
chr1,906754970,906754971,M6A_3961,591,-,3UTR,0.9627735733278789
chr1,1803972080,1803972081,M6A_3962,146,-,3UTR,0.915281059153925
chr6,2133982442,2133982443,M6A_3963,237,+,CDS,0.5980287494724298
chr16,87886801,87886802,M6A_3964,882,-,3UTR,0.9126956228293424
chr11,2658791783,2658791784,M6A_3965,946,+,3UTR,0.9920368763838355
chr16,705336266,705336267,M6A_3966,110,-,3UTR,0.9209516185315187
chr19,2347186014,2347186015,M6A_3967,952,-,3UTR,0.9517146322637556
chr13,1232707327,1232707328,M6A_3968,731,-,3UTR,0.9741466021248507
chr1,273204490,273204491,M6A_3969,444,-,3UTR,0.8957526245006925
chr13,2313263189,2313263190,M6A_3970,595,+,CDS,0.5827877237851662
chr22,643011813,643011814,M6A_3971,415,+,3UTR,0.9821951336564765
chr20,2596379518,2596379519,M6A_3972,687,-,3UTR,0.9367639711655128
chr18,246611407,246611408,M6A_3973,797,-,3UTR,0.838181659031891
chr14,2409350098,2409350099,M6A_3974,185,-,3UTR,0.9153142452517731
chr22,2123628632,2123628633,M6A_3975,617,+,3UTR,0.96735087477614
chr20,1720229139,1720229140,M6A_3976,209,+,3UTR,0.9486251808972503
chr7,2850025628,2850025629,M6A_3977,617,-,3UTR,0.9571036661401613
chr17,757706823,757706824,M6A_3978,647,+,5UTR,0.04562434931716578
chr5,305149457,305149458,M6A_3979,734,+,5UTR,0.018364938232748446
chr2,2729896373,2729896374,M6A_3980,528,+,3UTR,0.9981158343190312
chr21,2993686496,2993686497,M6A_3981,797,-,3UTR,0.9698163763889983
chr8,1577946830,1577946831,M6A_3982,577,-,3UTR,0.9021811856014987
chr14,2459729083,2459729084,M6A_3983,987,+,3UTR,0.9709098008590394
chr16,251297595,251297596,M6A_3984,937,+,CDS,0.6918589407446251
chr4,1592336841,1592336842,M6A_3985,698,+,3UTR,0.8337497769052293
chr17,1615240952,1615240953,M6A_3986,603,+,3UTR,0.9631256536680114
chr4,1589236892,1589236893,M6A_3987,861,-,3UTR,0.9255784865540964
chr19,1774690557,1774690558,M6A_3988,717,-,3UTR,0.861192477209888
chr19,2481049120,2481049121,M6A_3989,666,+,3UTR,0.8938092582264361
chr9,750033636,750033637,M6A_3990,156,-,3UTR,0.94406390242855
chr1,609719204,609719205,M6A_3991,170,-,CDS,0.7911555178355579
chr2,67260060,67260061,M6A_3992,388,-,CDS,0.6482128507040286
chr14,1971200648,1971200649,M6A_3993,639,+,5UTR,0.14229816094952394
chr5,2552838914,2552838915,M6A_3994,688,-,3UTR,0.9672310355148944
chr7,657939200,657939201,M6A_3995,575,-,CDS,0.7525125966642416
chr21,1222019295,1222019296,M6A_3996,765,-,5UTR,0.14209873138444568
chr20,586688546,586688547,M6A_3997,123,-,CDS,0.7489961845022873
chr20,1838415988,1838415989,M6A_3998,995,-,3UTR,0.8883731724297981
chr6,2812883449,2812883450,M6A_3999,451,-,3UTR,0.8075901571149723
chr10,318341119,318341120,M6A_4000,462,-,5UTR,0.1882299061140371
chr17,1373417718,1373417719,M6A_4001,285,+,3UTR,0.9772177950080169
chr17,1829117053,1829117054,M6A_4002,740,+,3UTR,0.9371215726170355
chr16,2269478583,2269478584,M6A_4003,416,+,CDS,0.5914429530201343
chr5,2180710630,2180710631,M6A_4004,891,+,5UTR,0.008658623136976578
chr4,803315134,803315135,M6A_4005,840,+,3UTR,0.9654576856649395
chr8,2002549781,2002549782,M6A_4006,849,-,3UTR,0.8623294024115543
chr17,937340515,937340516,M6A_4007,483,+,CDS,0.6016446841458856
chr3,2611793525,2611793526,M6A_4008,650,+,3UTR,0.8829007823171489
chr1,670247299,670247300,M6A_4009,102,+,3UTR,0.8733392382639504
chr20,459883860,459883861,M6A_4010,710,-,3UTR,0.9134935194714155
chr15,589085498,589085499,M6A_4011,926,+,3UTR,0.8089877510014297
chr15,1910386015,1910386016,M6A_4012,291,-,3UTR,0.8102274288181158
chr2,2701017453,2701017454,M6A_4013,242,-,3UTR,0.9159836495126297
chr12,2261280630,2261280631,M6A_4014,964,-,CDS,0.6680090288821628
chr21,1776032621,1776032622,M6A_4015,685,-,3UTR,0.8577603330737815
chr11,1963633817,1963633818,M6A_4016,852,-,CDS,0.7357088499932853
chr12,865927046,865927047,M6A_4017,609,+,3UTR,0.931732844514088
chr13,1212597184,1212597185,M6A_4018,251,-,3UTR,0.9136864784349191
chr10,2736863736,2736863737,M6A_4019,696,+,3UTR,0.9022051891124144
chr21,2548259822,2548259823,M6A_4020,346,+,3UTR,0.8025930886686311
chr12,2577192471,2577192472,M6A_4021,945,+,3UTR,0.9090779332001142
chr7,669585856,669585857,M6A_4022,149,-,5UTR,0.05975705329153605
chr8,2636161360,2636161361,M6A_4023,387,+,5UTR,0.03372254335260116
chr10,670888324,670888325,M6A_4024,610,-,3UTR,0.8033574546626432
chr2,2239385738,2239385739,M6A_4025,970,+,3UTR,0.8307230268328281
chr16,2858303995,2858303996,M6A_4026,322,+,3UTR,0.8488070771155393
chr21,886645825,886645826,M6A_4027,511,-,CDS,0.7634631091750612
chr16,2384530408,2384530409,M6A_4028,460,+,3UTR,0.9402748049437272
chr18,130572527,130572528,M6A_4029,132,-,3UTR,0.8732801115334186
chr19,691453762,691453763,M6A_4030,751,+,CDS,0.7886742788034006
chr16,2142549653,2142549654,M6A_4031,770,+,CDS,0.6028680439892744
chr2,498277888,498277889,M6A_4032,806,-,CDS,0.5853088324683219
chr13,847843121,847843122,M6A_4033,647,+,3UTR,0.9652870357076933
chr15,687914819,687914820,M6A_4034,445,-,5UTR,0.01247981847536763
chr16,2441669650,2441669651,M6A_4035,349,+,5UTR,0.14028651698437392
chr3,345098423,345098424,M6A_4036,719,-,3UTR,0.8303535056352691
chr10,2618493862,2618493863,M6A_4037,530,-,3UTR,0.926353059157005
chr5,1267038698,1267038699,M6A_4038,395,-,3UTR,0.9136459653569919
chr10,2013076175,2013076176,M6A_4039,287,+,3UTR,0.8082169164338329
chr6,1421249764,1421249765,M6A_4040,504,-,3UTR,0.8579143389199255
chr6,1381989280,1381989281,M6A_4041,816,+,3UTR,0.828870916249867
chr17,710741381,710741382,M6A_4042,708,-,3UTR,0.9941609083929365
chr9,1003117409,1003117410,M6A_4043,619,-,CDS,0.6959366534694728
chr14,789449203,789449204,M6A_4044,714,+,CDS,0.7609338521400778
chr15,2520564265,2520564266,M6A_4045,569,-,CDS,0.5788324246166823
chr17,1507530504,1507530505,M6A_4046,571,+,3UTR,0.963526598766166
chr16,2947969218,2947969219,M6A_4047,968,+,CDS,0.7707671043538356
chr11,246158070,246158071,M6A_4048,751,+,CDS,0.6118179247950241
chr20,1367938486,1367938487,M6A_4049,584,-,3UTR,0.9109431872131667
chr6,1754978835,1754978836,M6A_4050,296,-,3UTR,0.9048209987966306
chr7,1888434725,1888434726,M6A_4051,447,-,CDS,0.5885281652470888
chr7,2169062827,2169062828,M6A_4052,196,-,3UTR,0.9717047714780674
chr12,2590737169,2590737170,M6A_4053,940,-,CDS,0.7776418786692759
chr4,1299011456,1299011457,M6A_4054,220,+,3UTR,0.9083432186635033
chr3,1333654967,1333654968,M6A_4055,697,-,3UTR,0.8390600450850468
chr18,1626472916,1626472917,M6A_4056,601,+,CDS,0.630560219452787
chr11,1026638291,1026638292,M6A_4057,513,+,3UTR,0.8930764104527344
chr4,103217185,103217186,M6A_4058,663,+,3UTR,0.8270437251019775
chr17,582798446,582798447,M6A_4059,509,+,3UTR,0.8617030788948169
chr14,1425201412,1425201413,M6A_4060,763,+,3UTR,0.882920544775727
chr14,536999324,536999325,M6A_4061,777,+,3UTR,0.9095169430425378
chr7,664902380,664902381,M6A_4062,477,-,CDS,0.7917320497052462
chr10,462116769,462116770,M6A_4063,764,+,5UTR,0.15113609570256753
chr19,1287988225,1287988226,M6A_4064,266,-,3UTR,0.8424030620735563
chr20,2606153855,2606153856,M6A_4065,899,-,3UTR,0.9795464466108212
chr4,1140895490,1140895491,M6A_4066,745,-,3UTR,0.8244104616264113
chr1,2629351948,2629351949,M6A_4067,508,-,3UTR,0.9002973335891041
chr20,2620257941,2620257942,M6A_4068,688,+,CDS,0.7175769126756211
chr13,2878943761,2878943762,M6A_4069,902,+,CDS,0.6494864269992663
chr12,2063942345,2063942346,M6A_4070,899,-,3UTR,0.8263353327620679
chr10,303203979,303203980,M6A_4071,645,+,CDS,0.7772293288839451
chr2,2114969198,2114969199,M6A_4072,852,-,3UTR,0.9835491093156818
chr20,2643130888,2643130889,M6A_4073,783,-,3UTR,0.8319175687693582
chr5,2993540348,2993540349,M6A_4074,166,-,3UTR,0.9564796905222437
chr1,1432176632,1432176633,M6A_4075,893,-,3UTR,0.8377985129416791
chr1,590295237,590295238,M6A_4076,985,+,3UTR,0.9117057707191399
chr5,1448050690,1448050691,M6A_4077,961,+,3UTR,0.820491722989519
chr18,2700627012,2700627013,M6A_4078,182,-,CDS,0.6468330134357005
chr22,2809743988,2809743989,M6A_4079,569,+,CDS,0.677845576155832
chr14,240306012,240306013,M6A_4080,296,-,CDS,0.679099094906815
chr8,287540839,287540840,M6A_4081,907,+,CDS,0.6453931416695532
chr19,2587177133,2587177134,M6A_4082,623,+,3UTR,0.9344560213229949
chr14,247766659,247766660,M6A_4083,593,+,CDS,0.5923880153604084
chr11,104607705,104607706,M6A_4084,986,-,3UTR,0.9130126413283824
chr7,1590244243,1590244244,M6A_4085,139,+,5UTR,0.11730689109240897
chr13,1710550993,1710550994,M6A_4086,722,+,5UTR,0.1805659369994661
chr1,13768167,13768168,M6A_4087,421,-,CDS,0.614059336551939
chr17,2359695166,2359695167,M6A_4088,334,-,CDS,0.6167311590197162
chr12,1195604830,1195604831,M6A_4089,931,-,CDS,0.6365101648208807
chr17,2283838254,2283838255,M6A_4090,264,+,3UTR,0.9683763936775176
chr18,673885008,673885009,M6A_4091,430,-,3UTR,0.9218036529680366
chr22,246932080,246932081,M6A_4092,792,-,3UTR,0.9973483472575372
chr21,2742474227,2742474228,M6A_4093,448,-,3UTR,0.9975819650493638
chr6,907015109,907015110,M6A_4094,371,-,3UTR,0.8742279380658262
chr9,1415772946,1415772947,M6A_4095,200,-,3UTR,0.8511331337877607
chr4,158503374,158503375,M6A_4096,969,-,3UTR,0.8213413803581345
chr15,659753083,659753084,M6A_4097,153,+,CDS,0.6819939771007536
chr10,2560534196,2560534197,M6A_4098,243,-,3UTR,0.9579893720129675
chr14,1536856284,1536856285,M6A_4099,898,+,3UTR,0.9833788275992541
chr19,496255847,496255848,M6A_4100,106,-,3UTR,0.9497448502498063
chr21,1672867765,1672867766,M6A_4101,939,+,CDS,0.7938393737672583
chr10,1097904689,1097904690,M6A_4102,557,-,3UTR,0.8005361397934869
chr14,215008918,215008919,M6A_4103,970,-,5UTR,0.01833896212368813
chr5,2386257606,2386257607,M6A_4104,119,-,3UTR,0.993650688119141
chr22,607352726,607352727,M6A_4105,983,-,CDS,0.7155738492584643
chr11,589643588,589643589,M6A_4106,265,+,3UTR,0.9052037309769269
chr11,1429535550,1429535551,M6A_4107,629,+,3UTR,0.9870385331413116
chr22,2123628758,2123628759,M6A_4108,560,-,3UTR,0.984708637553382
chr16,249997194,249997195,M6A_4109,822,+,CDS,0.7185209348735464
chr10,1870874115,1870874116,M6A_4110,851,-,3UTR,0.9777700590482806
chr22,1421891190,1421891191,M6A_4111,987,+,3UTR,0.8969823908152975
chr12,2501456564,2501456565,M6A_4112,503,-,3UTR,0.9259546724619684
chr18,2827203668,2827203669,M6A_4113,747,+,3UTR,0.9475553490224715
chr18,1693089488,1693089489,M6A_4114,202,+,CDS,0.7567065402038505
chr4,2048247421,2048247422,M6A_4115,510,+,CDS,0.6960392649240954
chr2,2117766808,2117766809,M6A_4116,361,+,3UTR,0.8705533345216572
chr5,2074871588,2074871589,M6A_4117,269,-,5UTR,0.15670758302697987
chr7,2967746244,2967746245,M6A_4118,763,+,CDS,0.6139920912959148
chr10,1720654565,1720654566,M6A_4119,526,+,5UTR,0.00478487977989553
chr1,1307853870,1307853871,M6A_4120,457,+,CDS,0.590844773229402
chr21,2742460261,2742460262,M6A_4121,203,-,3UTR,0.8501135103743203
chr12,13632249,13632250,M6A_4122,309,-,3UTR,0.8390498261877173
chr20,145986933,145986934,M6A_4123,650,+,CDS,0.7667735287382642
chr12,2188386489,2188386490,M6A_4124,857,+,3UTR,0.8736570691877954
chr13,1208392879,1208392880,M6A_4125,739,+,3UTR,0.8151592435929336
chr20,2473278948,2473278949,M6A_4126,950,+,3UTR,0.9988860007426662
chr7,759437479,759437480,M6A_4127,916,-,3UTR,0.9185058021491886
chr3,2670496220,2670496221,M6A_4128,342,+,3UTR,0.9599249010974275
chr12,258544339,258544340,M6A_4129,330,-,3UTR,0.8528617710583153
chr12,1189264311,1189264312,M6A_4130,644,-,3UTR,0.9522144170761856
chr19,653755952,653755953,M6A_4131,628,-,3UTR,0.8148256665690009
chr3,1866199182,1866199183,M6A_4132,885,-,3UTR,0.9093764019739794
chr18,2848358603,2848358604,M6A_4133,393,+,5UTR,0.05173955627475195
chr18,1320499456,1320499457,M6A_4134,900,+,3UTR,0.8168467068896997
chr7,2088939626,2088939627,M6A_4135,994,+,3UTR,0.8679558763448182
chr18,290371968,290371969,M6A_4136,819,-,CDS,0.6843214386063501
chr15,1889138845,1889138846,M6A_4137,191,-,3UTR,0.8198018280973961
chr9,1548626513,1548626514,M6A_4138,730,+,3UTR,0.8425491589670694
chr2,1109513241,1109513242,M6A_4139,275,+,CDS,0.7829772610115127
chr4,532684177,532684178,M6A_4140,250,-,3UTR,0.9511844938980617
chr16,315578010,315578011,M6A_4141,386,+,3UTR,0.9367370971759856
chr5,2817057792,2817057793,M6A_4142,413,-,3UTR,0.917230551194231
chr13,1580227150,1580227151,M6A_4143,908,-,CDS,0.7511957742378239
chr11,2097087966,2097087967,M6A_4144,253,+,CDS,0.7575194727381666
chr20,1659609945,1659609946,M6A_4145,360,-,5UTR,0.1065165022325196
chr11,2448184680,2448184681,M6A_4146,623,-,3UTR,0.8459388359092403
chr11,1847030399,1847030400,M6A_4147,230,+,5UTR,0.08003772937746527
chr3,2899971267,2899971268,M6A_4148,193,-,5UTR,0.07974876761003928
chr13,2740736582,2740736583,M6A_4149,217,+,3UTR,0.9758776576958396
chr9,1077644420,1077644421,M6A_4150,213,+,3UTR,0.8064190892287011
chr4,1481775119,1481775120,M6A_4151,962,+,CDS,0.6456599644646102
chr16,1073474528,1073474529,M6A_4152,674,+,3UTR,0.9452521350142334
chr4,2570105881,2570105882,M6A_4153,735,+,3UTR,0.9756428260132681
chr11,2398428247,2398428248,M6A_4154,665,-,3UTR,0.9642523800634684
chr9,914042050,914042051,M6A_4155,996,+,CDS,0.6827964075238652
chr14,1104212179,1104212180,M6A_4156,918,-,3UTR,0.8530336089036571
chr6,1446159181,1446159182,M6A_4157,600,-,3UTR,0.9385285727720134
chr18,2200017216,2200017217,M6A_4158,761,-,3UTR,0.9986447039199333
chr3,2498392025,2498392026,M6A_4159,235,+,3UTR,0.9162097488365082
chr2,2996565865,2996565866,M6A_4160,542,+,3UTR,0.8905032852401273
chr10,2024604228,2024604229,M6A_4161,649,-,3UTR,0.9786203044267561
chr16,72291606,72291607,M6A_4162,305,-,3UTR,0.827490774907749
chr4,2738556878,2738556879,M6A_4163,707,-,3UTR,0.9415817855002996
chr8,586421915,586421916,M6A_4164,851,-,3UTR,0.9169249923772741
chr12,1055261240,1055261241,M6A_4165,723,+,3UTR,0.9724725342550302
chr2,911901375,911901376,M6A_4166,151,+,CDS,0.636203442647277
chr3,1232200513,1232200514,M6A_4167,262,-,3UTR,0.8975396429124843
chr17,808082584,808082585,M6A_4168,298,+,CDS,0.7202874743326488
chr16,537938714,537938715,M6A_4169,447,-,3UTR,0.9074609460411555
chr9,2894088904,2894088905,M6A_4170,652,+,3UTR,0.9929313099041533
chr20,867804054,867804055,M6A_4171,431,-,3UTR,0.9966880563030428
chr18,382175977,382175978,M6A_4172,293,-,3UTR,0.8830887258172114
chr3,2337613114,2337613115,M6A_4173,654,+,CDS,0.747273671455773
chr6,474191102,474191103,M6A_4174,674,-,3UTR,0.9336506464459113
chr3,1793843848,1793843849,M6A_4175,208,+,CDS,0.6526550474406483
chr9,2181261027,2181261028,M6A_4176,529,-,3UTR,0.8852002800868988
chr3,2835553127,2835553128,M6A_4177,673,-,CDS,0.6638611257233035
chr19,2626450517,2626450518,M6A_4178,393,-,3UTR,0.8211279772923609
chr17,1775610052,1775610053,M6A_4179,331,+,3UTR,0.8925850387978527
chr11,2128804803,2128804804,M6A_4180,503,+,3UTR,0.8851652170646028
chr20,1035292422,1035292423,M6A_4181,306,-,3UTR,0.8019619491538332
chr12,1910528148,1910528149,M6A_4182,557,-,5UTR,0.13551727340267458
chr18,1292792455,1292792456,M6A_4183,779,+,3UTR,0.9430470543228768
chr8,2671973153,2671973154,M6A_4184,164,+,3UTR,0.8025517557286023
chr16,1651601018,1651601019,M6A_4185,592,+,3UTR,0.9210755633013818
chr14,457471643,457471644,M6A_4186,641,-,CDS,0.729592803030303
chr4,2536829519,2536829520,M6A_4187,777,-,3UTR,0.9325744000562173
chr22,436452752,436452753,M6A_4188,348,+,3UTR,0.8724889994260571
chr5,775840006,775840007,M6A_4189,723,-,3UTR,0.8895297847939013
chr13,965035548,965035549,M6A_4190,213,+,CDS,0.599727651393784
chr7,2365387544,2365387545,M6A_4191,724,+,3UTR,0.8123767258382643
chr15,2113351587,2113351588,M6A_4192,290,-,CDS,0.6090547568063628
chr11,1127241041,1127241042,M6A_4193,955,+,3UTR,0.988993608493121
chr3,836125890,836125891,M6A_4194,883,-,3UTR,0.8393516951023833
chr11,1373698187,1373698188,M6A_4195,598,-,5UTR,0.0048291233283803865
chr21,29342134,29342135,M6A_4196,243,+,3UTR,0.8708879184861718
chr13,2594963602,2594963603,M6A_4197,425,-,3UTR,0.8854397477416056
chr20,2700108145,2700108146,M6A_4198,589,+,3UTR,0.8536838352079349
chr7,423238586,423238587,M6A_4199,322,+,3UTR,0.9019251725390484
chr21,755936433,755936434,M6A_4200,785,-,CDS,0.7057539297496604
chr16,1634452694,1634452695,M6A_4201,199,-,3UTR,0.8451860971044066
chr8,992813953,992813954,M6A_4202,442,+,3UTR,0.8453839722918906
chr7,2766534474,2766534475,M6A_4203,628,+,3UTR,0.9333700937390346
