chrom,start,end,name,score,strand,feature,relative_pos
chr7,2917893255,2917893256,PSI_3652,663,-,CDS,0.4326549969819781
chr10,2068074426,2068074427,PSI_3653,695,+,5UTR,0.19325715897869938
chr16,1134868540,1134868541,PSI_3654,962,-,3UTR,0.8055827300593491
chr14,2247552983,2247552984,PSI_3655,761,+,5UTR,0.1894405626764148
chr10,149216184,149216185,PSI_3656,345,-,CDS,0.41148190896773224
chr20,314515719,314515720,PSI_3657,710,-,CDS,0.6036774428890611
chr17,2972728836,2972728837,PSI_3658,838,+,3UTR,0.9082044975404076
chr9,484844316,484844317,PSI_3659,704,+,5UTR,0.16851739686385356
chr14,1080421198,1080421199,PSI_3660,198,+,CDS,0.4590345236466457
chr12,1065174098,1065174099,PSI_3661,526,+,CDS,0.3621983039791259
chr21,2392550002,2392550003,PSI_3662,756,-,3UTR,0.9526967005076142
chr14,2021858291,2021858292,PSI_3663,803,+,CDS,0.6396733502776993
chr6,1751251322,1751251323,PSI_3664,286,-,CDS,0.7978996009241756
chr1,2104115894,2104115895,PSI_3665,128,+,CDS,0.6483263426268607
chr12,1280066647,1280066648,PSI_3666,359,+,5UTR,0.1432886594914807
chr4,464985714,464985715,PSI_3667,703,-,CDS,0.737201883639678
chr14,1492076060,1492076061,PSI_3668,117,-,CDS,0.5641577060931899
chr1,613649814,613649815,PSI_3669,817,+,5UTR,0.01019535544918426
chr7,1860616768,1860616769,PSI_3670,285,+,CDS,0.5955095981916939
chr21,1868383791,1868383792,PSI_3671,695,-,3UTR,0.942375539004312
chr15,1819013682,1819013683,PSI_3672,107,+,5UTR,0.07437093065732643
chr17,661999533,661999534,PSI_3673,332,+,3UTR,0.8465869106263195
chr2,2338006285,2338006286,PSI_3674,189,+,3UTR,0.9391304347826087
chr6,256196305,256196306,PSI_3675,275,+,3UTR,0.9249163433918682
chr17,478407420,478407421,PSI_3676,103,-,3UTR,0.9634042098514799
chr14,1607091045,1607091046,PSI_3677,194,-,CDS,0.28183361629881154
chr16,1595329798,1595329799,PSI_3678,438,-,CDS,0.6903904735530324
chr4,976125800,976125801,PSI_3679,397,+,CDS,0.35285093612828095
chr5,739204844,739204845,PSI_3680,331,+,5UTR,0.04988042364195422
chr19,885157010,885157011,PSI_3681,259,-,3UTR,0.8933441109527558
chr21,477878448,477878449,PSI_3682,148,+,CDS,0.44445214979195563
chr18,1620161025,1620161026,PSI_3683,839,+,CDS,0.3659545566806619
chr17,2721025637,2721025638,PSI_3684,194,-,CDS,0.33098794832936423
chr13,241444275,241444276,PSI_3685,384,-,CDS,0.35576132313971554
chr21,2121192939,2121192940,PSI_3686,810,-,3UTR,0.9287185354691075
chr9,705987800,705987801,PSI_3687,283,+,5UTR,0.13183595932506426
chr17,1094571139,1094571140,PSI_3688,317,+,5UTR,0.08965703483661895
chr13,708879709,708879710,PSI_3689,167,+,CDS,0.3878494700149392
chr7,376150689,376150690,PSI_3690,930,+,5UTR,0.0705825973848155
chr9,2348442996,2348442997,PSI_3691,329,-,CDS,0.5309117151792158
chr6,1563650975,1563650976,PSI_3692,737,-,3UTR,0.9113839781048895
chr17,2826879609,2826879610,PSI_3693,546,-,5UTR,0.0863163134099299
chr11,1904154852,1904154853,PSI_3694,901,-,3UTR,0.8562282150064209
chr2,1665627809,1665627810,PSI_3695,483,-,CDS,0.7857862903225806
chr8,1715750907,1715750908,PSI_3696,534,-,3UTR,0.8258629572385369
chr6,2018972894,2018972895,PSI_3697,698,+,5UTR,0.15987579521357165
chr10,388124416,388124417,PSI_3698,301,+,CDS,0.5471347355223622
chr8,649522340,649522341,PSI_3699,915,-,3UTR,0.8057992946144177
chr2,1242209679,1242209680,PSI_3700,863,-,3UTR,0.9277731910125612
chr11,2025776215,2025776216,PSI_3701,544,-,CDS,0.3057790782735918
chr8,2034334282,2034334283,PSI_3702,371,-,5UTR,0.13323588687351892
chr3,2906503213,2906503214,PSI_3703,441,+,CDS,0.3224271822019076
chr9,2607358762,2607358763,PSI_3704,850,+,3UTR,0.934409536818577
chr12,2974093669,2974093670,PSI_3705,661,-,5UTR,0.0921679950504058
chr11,581242109,581242110,PSI_3706,395,-,3UTR,0.9321845871869385
chr21,1504416937,1504416938,PSI_3707,238,+,CDS,0.4912479317251589
chr4,2497196292,2497196293,PSI_3708,402,+,CDS,0.24250127605912908
chr2,2788641136,2788641137,PSI_3709,975,+,CDS,0.3782548476454294
chr18,1457190235,1457190236,PSI_3710,700,+,5UTR,0.1200270229695241
chr1,373413055,373413056,PSI_3711,619,-,3UTR,0.9497577148686559
chr14,1502775661,1502775662,PSI_3712,471,+,CDS,0.6216476806056493
chr7,239649327,239649328,PSI_3713,239,+,3UTR,0.9775681443398971
chr3,897818958,897818959,PSI_3714,909,+,5UTR,0.12663588843527032
chr10,1691851806,1691851807,PSI_3715,128,-,5UTR,0.024316561014263074
chr7,1715175684,1715175685,PSI_3716,300,+,CDS,0.6361119996063282
chr19,1934626645,1934626646,PSI_3717,543,+,CDS,0.6389248704663213
chr9,2043822121,2043822122,PSI_3718,387,+,CDS,0.6123315967936809
chr17,1909773135,1909773136,PSI_3719,760,-,CDS,0.2612720214989549
chr21,1332557662,1332557663,PSI_3720,610,+,CDS,0.7107383107715306
chr18,607387753,607387754,PSI_3721,452,+,CDS,0.5850083199070284
chr22,1307640050,1307640051,PSI_3722,523,-,3UTR,0.9725040435230113
chr19,2681554349,2681554350,PSI_3723,335,-,3UTR,0.8017537379789607
chr12,1351760599,1351760600,PSI_3724,876,-,5UTR,0.11118685147315004
chr12,2809512721,2809512722,PSI_3725,341,-,3UTR,0.9660599932591843
chr3,2697061591,2697061592,PSI_3726,114,+,3UTR,0.9040322388911343
chr12,1403359530,1403359531,PSI_3727,690,+,3UTR,0.8232828725134492
chr9,729927393,729927394,PSI_3728,244,+,CDS,0.5690926314922361
chr5,365061072,365061073,PSI_3729,879,+,CDS,0.5536898546634683
chr9,1964560605,1964560606,PSI_3730,250,-,3UTR,0.8951965065502183
chr7,2090290538,2090290539,PSI_3731,184,+,CDS,0.6449513133857151
chr6,805988309,805988310,PSI_3732,346,-,3UTR,0.850139072668845
chr4,1850737568,1850737569,PSI_3733,567,-,CDS,0.5565916398713826
chr6,1497051327,1497051328,PSI_3734,107,-,CDS,0.30765156312971387
chr10,1591708803,1591708804,PSI_3735,880,-,3UTR,0.8975281528900518
chr22,2407773434,2407773435,PSI_3736,263,-,3UTR,0.8250865907966354
chr19,1431425108,1431425109,PSI_3737,657,+,CDS,0.7214530296263213
chr3,1212193200,1212193201,PSI_3738,600,-,5UTR,0.037548270479007474
chr10,959280590,959280591,PSI_3739,930,+,CDS,0.6655993013608907
chr4,1125438251,1125438252,PSI_3740,660,-,CDS,0.6562133416751388
chr22,844557750,844557751,PSI_3741,390,+,CDS,0.38793694311172033
chr21,657525718,657525719,PSI_3742,322,+,CDS,0.2767754318618042
chr11,836578746,836578747,PSI_3743,464,-,5UTR,0.17544052863436124
chr2,1186949709,1186949710,PSI_3744,621,+,3UTR,0.8493907581353418
chr18,258331927,258331928,PSI_3745,804,-,5UTR,0.149636712313967
chr18,2677406646,2677406647,PSI_3746,899,-,3UTR,0.8178291401352081
chr7,2229372553,2229372554,PSI_3747,990,-,5UTR,0.12392020143327523
chr4,1010378554,1010378555,PSI_3748,591,+,3UTR,0.985701779982492
chr1,2628997824,2628997825,PSI_3749,859,-,3UTR,0.9059530694869041
chr2,779151124,779151125,PSI_3750,843,+,3UTR,0.9463219890114234
chr5,2469374170,2469374171,PSI_3751,343,+,3UTR,0.8110366305235374
chr13,1034180913,1034180914,PSI_3752,348,+,3UTR,0.9316244376035994
chr22,544676595,544676596,PSI_3753,734,-,CDS,0.3097208429879731
chr13,2840706311,2840706312,PSI_3754,975,+,3UTR,0.929349908186586
chr19,1505758675,1505758676,PSI_3755,165,-,CDS,0.6571571693871566
chr19,1361388098,1361388099,PSI_3756,934,+,CDS,0.7032728830861132
chr2,365205084,365205085,PSI_3757,846,-,CDS,0.212704422358942
chr18,1845808250,1845808251,PSI_3758,294,+,CDS,0.4361112879607818
chr14,2728296874,2728296875,PSI_3759,137,+,CDS,0.2772106455947534
chr13,2849931468,2849931469,PSI_3760,254,+,CDS,0.409670233356462
chr11,879832340,879832341,PSI_3761,901,-,CDS,0.648187715347154
chr17,2977910925,2977910926,PSI_3762,358,-,CDS,0.7947651599823252
chr16,1648941707,1648941708,PSI_3763,177,+,CDS,0.2920900922736007
chr11,2419677413,2419677414,PSI_3764,469,-,3UTR,0.9556262048905875
chr20,2931049754,2931049755,PSI_3765,723,-,3UTR,0.8320191395687935
chr20,1875514470,1875514471,PSI_3766,889,-,CDS,0.5412536664306665
chr22,678519736,678519737,PSI_3767,941,-,3UTR,0.8396374216651745
chr20,36671343,36671344,PSI_3768,532,-,CDS,0.581253012588416
chr2,2001171636,2001171637,PSI_3769,650,-,CDS,0.5013449203393338
chr1,2996734622,2996734623,PSI_3770,822,-,3UTR,0.9695367573011078
chr16,500974216,500974217,PSI_3771,372,+,5UTR,0.18075184084743573
chr15,591672150,591672151,PSI_3772,957,-,CDS,0.4354587869362364
chr9,1477272434,1477272435,PSI_3773,483,-,CDS,0.7327282741444958
chr12,506125407,506125408,PSI_3774,557,-,5UTR,0.02463787735210505
chr21,2465959311,2465959312,PSI_3775,506,-,5UTR,0.12677742136257003
chr9,2245319078,2245319079,PSI_3776,758,-,CDS,0.3593934387538353
chr4,513738654,513738655,PSI_3777,319,-,CDS,0.26828075324040107
chr6,1989575693,1989575694,PSI_3778,237,+,5UTR,0.04603244191144235
chr12,570452916,570452917,PSI_3779,263,-,CDS,0.294003656878526
chr14,451145160,451145161,PSI_3780,353,-,CDS,0.31216161616161614
chr5,2803311936,2803311937,PSI_3781,516,+,5UTR,0.016139307708643025
chr18,2312253978,2312253979,PSI_3782,326,-,3UTR,0.865837506725715
chr7,717147777,717147778,PSI_3783,270,+,CDS,0.7700002268242339
chr5,2899089815,2899089816,PSI_3784,279,-,5UTR,0.19597263169605608
chr20,1492594586,1492594587,PSI_3785,957,-,3UTR,0.9564586357039188
chr13,1121694556,1121694557,PSI_3786,254,-,CDS,0.6882731851357948
chr10,2817555251,2817555252,PSI_3787,204,-,3UTR,0.8654867256637168
chr20,286244693,286244694,PSI_3788,569,-,CDS,0.4752181570200877
chr9,426653376,426653377,PSI_3789,581,-,3UTR,0.9796239477617812
chr17,2935923838,2935923839,PSI_3790,716,-,CDS,0.5494225875905265
chr3,2040015002,2040015003,PSI_3791,847,-,CDS,0.3345662476818463
chr20,140533508,140533509,PSI_3792,684,-,3UTR,0.901051811453058
chr2,2293372502,2293372503,PSI_3793,948,+,CDS,0.6186336687376484
chr10,1943308639,1943308640,PSI_3794,602,+,3UTR,0.87219123739259
chr5,1198551286,1198551287,PSI_3795,782,+,CDS,0.6373285247997078
chr20,2438912271,2438912272,PSI_3796,201,-,CDS,0.3353856678638618
chr10,1737369528,1737369529,PSI_3797,237,-,3UTR,0.9871957294498223
chr3,2408510937,2408510938,PSI_3798,721,-,CDS,0.7272397369017918
chr11,1327819474,1327819475,PSI_3799,452,-,CDS,0.6634025953347663
chr2,237635631,237635632,PSI_3800,188,+,CDS,0.7443797786146297
chr10,649020331,649020332,PSI_3801,122,+,3UTR,0.9785001167678655
chr12,840467135,840467136,PSI_3802,649,+,CDS,0.5306400750021307
chr1,2587661230,2587661231,PSI_3803,579,+,3UTR,0.8658367911479945
chr6,1584684057,1584684058,PSI_3804,925,-,CDS,0.7278780751382621
chr12,463933762,463933763,PSI_3805,541,-,CDS,0.46142315492460984
chr18,1156579537,1156579538,PSI_3806,387,-,CDS,0.29518821603927986
chr12,2907068977,2907068978,PSI_3807,370,-,CDS,0.5020338831522954
chr20,991275315,991275316,PSI_3808,748,-,CDS,0.7419485451023736
chr6,2342485044,2342485045,PSI_3809,351,-,3UTR,0.934907448706512
chr2,448771658,448771659,PSI_3810,294,+,5UTR,0.09287037037037037
chr6,752501661,752501662,PSI_3811,543,-,CDS,0.3907575085457819
chr19,2454798607,2454798608,PSI_3812,421,+,3UTR,0.9436510999614048
chr20,1419630445,1419630446,PSI_3813,817,-,CDS,0.6735281236313583
chr6,1360818171,1360818172,PSI_3814,633,-,5UTR,0.13244135458341533
chr10,2709575857,2709575858,PSI_3815,863,+,3UTR,0.8558107590506254
chr19,1639762975,1639762976,PSI_3816,957,+,3UTR,0.9564485051105694
chr16,2219028546,2219028547,PSI_3817,810,-,5UTR,0.07287360727093542
chr7,697565797,697565798,PSI_3818,568,-,5UTR,0.015375655212580082
chr10,2079343262,2079343263,PSI_3819,884,-,CDS,0.3166916221033868
chr22,588478409,588478410,PSI_3820,793,-,3UTR,0.8550975396433054
chr12,1534099854,1534099855,PSI_3821,945,-,5UTR,0.06490732644314158
chr21,136574905,136574906,PSI_3822,523,-,3UTR,0.9525857619653856
chr15,1807649625,1807649626,PSI_3823,630,+,3UTR,0.8557107705927537
chr5,2271198657,2271198658,PSI_3824,933,+,CDS,0.5921910013734419
chr10,740230700,740230701,PSI_3825,514,-,3UTR,0.8889103768372196
chr22,291170189,291170190,PSI_3826,873,-,CDS,0.6760711632130768
chr20,269019444,269019445,PSI_3827,129,-,5UTR,0.0544844020797227
chr1,1963390191,1963390192,PSI_3828,431,-,3UTR,0.8734896943852167
chr7,1382624132,1382624133,PSI_3829,136,-,5UTR,0.045883350195510104
chr18,2135678285,2135678286,PSI_3830,324,+,CDS,0.7129533678756477
chr16,2930728999,2930729000,PSI_3831,774,+,5UTR,0.16340315207750564
chr2,1347107216,1347107217,PSI_3832,778,+,3UTR,0.9522653721682848
chr4,2179727231,2179727232,PSI_3833,933,+,CDS,0.6829881050041017
chr2,668981922,668981923,PSI_3834,305,-,3UTR,0.8675300504071346
chr2,668981132,668981133,PSI_3835,117,-,3UTR,0.8552772392400155
chr10,1138259312,1138259313,PSI_3836,535,-,3UTR,0.9879155792579144
chr2,2132278096,2132278097,PSI_3837,944,-,CDS,0.5120973654626326
chr21,1541689010,1541689011,PSI_3838,152,+,3UTR,0.9441190693675783
chr12,1381505215,1381505216,PSI_3839,950,+,CDS,0.40171998867497166
chr22,2323888598,2323888599,PSI_3840,812,+,CDS,0.62727420402859
chr7,2860724294,2860724295,PSI_3841,339,-,CDS,0.782888953999414
chr8,2504813789,2504813790,PSI_3842,291,+,3UTR,0.9006512601252007
chr4,1026849686,1026849687,PSI_3843,991,+,3UTR,0.804151583192045
chr12,2803401992,2803401993,PSI_3844,909,-,5UTR,0.03090940796930857
chr6,2074147911,2074147912,PSI_3845,249,+,CDS,0.7199868685859465
chr1,1469173241,1469173242,PSI_3846,533,+,3UTR,0.805831349117211
chr14,2715523036,2715523037,PSI_3847,246,+,CDS,0.6328252585737616
chr17,1011009824,1011009825,PSI_3848,443,-,3UTR,0.9346648742077972
chr8,1240214555,1240214556,PSI_3849,665,-,CDS,0.2013542649238647
chr10,2049277436,2049277437,PSI_3850,873,+,5UTR,0.09181520458752411
chr5,2282636259,2282636260,PSI_3851,703,+,CDS,0.7080990178931791
chr18,274232934,274232935,PSI_3852,636,+,3UTR,0.8190544241991188
chr12,1201851335,1201851336,PSI_3853,633,+,CDS,0.7338709677419355
chr22,75614278,75614279,PSI_3854,585,+,3UTR,0.8152340579056553
chr15,2562432247,2562432248,PSI_3855,546,-,5UTR,0.006567971480252182
chr14,754122520,754122521,PSI_3856,959,-,3UTR,0.8788925182765593
chr9,644429520,644429521,PSI_3857,566,-,3UTR,0.871524852569503
chr15,1035700702,1035700703,PSI_3858,906,-,5UTR,0.041838100431269516
chr9,2619595848,2619595849,PSI_3859,756,+,5UTR,0.021850899742930592
chr2,635650471,635650472,PSI_3860,640,+,3UTR,0.8583098357936639
chr18,905221601,905221602,PSI_3861,196,-,CDS,0.2690568978955573
chr16,573182345,573182346,PSI_3862,272,-,CDS,0.7124501992031872
chr16,192714032,192714033,PSI_3863,580,+,CDS,0.7249885354122453
chr13,820506951,820506952,PSI_3864,255,-,CDS,0.3392761264920082
chr8,1600320458,1600320459,PSI_3865,990,-,3UTR,0.9974611181168558
chr10,2212844896,2212844897,PSI_3866,464,-,CDS,0.3151578731897037
chr5,1232836202,1232836203,PSI_3867,447,+,CDS,0.5275527818350817
chr14,1506839831,1506839832,PSI_3868,514,+,CDS,0.5059747280801493
chr11,2807472590,2807472591,PSI_3869,259,+,3UTR,0.8055795048651312
chr15,2023227318,2023227319,PSI_3870,796,-,3UTR,0.976016306194089
chr20,2957774828,2957774829,PSI_3871,701,+,CDS,0.29679400271154
chr4,1999082810,1999082811,PSI_3872,344,+,3UTR,0.9537739256049115
chr16,1029743007,1029743008,PSI_3873,480,+,CDS,0.7209713373695804
chr19,980966879,980966880,PSI_3874,156,+,CDS,0.37719108418091324
chr9,766968466,766968467,PSI_3875,110,-,CDS,0.4548706009380167
chr17,1604063618,1604063619,PSI_3876,556,-,CDS,0.32200471848498374
chr20,223046661,223046662,PSI_3877,178,-,CDS,0.36636171710063337
chr14,1495875759,1495875760,PSI_3878,470,-,5UTR,0.052643389875255756
chr4,2450863905,2450863906,PSI_3879,615,+,CDS,0.7102699366670095
chr2,154916876,154916877,PSI_3880,810,-,CDS,0.5967211529161428
chr9,2310359153,2310359154,PSI_3881,803,+,CDS,0.39199662508286626
chr10,828134832,828134833,PSI_3882,946,-,5UTR,0.08822492508372995
chr17,952211092,952211093,PSI_3883,858,-,5UTR,0.06862210591356813
chr22,2506402873,2506402874,PSI_3884,813,+,CDS,0.35922673127397536
chr2,422966775,422966776,PSI_3885,765,+,CDS,0.5306655067420618
chr22,1257366499,1257366500,PSI_3886,509,-,CDS,0.4647424751748387
chr6,1730820504,1730820505,PSI_3887,507,-,CDS,0.4529633300297324
chr16,2045382145,2045382146,PSI_3888,140,-,CDS,0.7247536066276247
chr15,2854054119,2854054120,PSI_3889,491,+,3UTR,0.9086103951189272
chr13,1306855110,1306855111,PSI_3890,505,-,3UTR,0.9322053406998159
chr16,2191919150,2191919151,PSI_3891,911,-,CDS,0.7944018283438553
chr14,830081654,830081655,PSI_3892,728,-,3UTR,0.8796871405567058
chr8,1983102454,1983102455,PSI_3893,393,+,CDS,0.7645938208405615
chr19,1067170696,1067170697,PSI_3894,346,-,CDS,0.6745906663164346
chr11,2253735551,2253735552,PSI_3895,212,+,5UTR,0.1355877960315767
chr20,1210194411,1210194412,PSI_3896,245,+,CDS,0.7983596409780254
chr22,1488963330,1488963331,PSI_3897,753,-,3UTR,0.9575737209106948
chr17,699816294,699816295,PSI_3898,880,-,CDS,0.27663188546469303
chr14,198346270,198346271,PSI_3899,313,-,CDS,0.7882634289919058
chr8,1715752862,1715752863,PSI_3900,876,-,3UTR,0.9377754880073272
chr8,1431389404,1431389405,PSI_3901,156,+,5UTR,0.06916407526485005
chr21,2333708043,2333708044,PSI_3902,854,+,5UTR,0.15492049246992176
chr12,931943254,931943255,PSI_3903,674,-,CDS,0.7970136944679558
chr2,2172299449,2172299450,PSI_3904,328,-,CDS,0.449881822088526
chr12,2696132189,2696132190,PSI_3905,954,-,CDS,0.49181820852551483
chr13,780407885,780407886,PSI_3906,426,+,CDS,0.3786884221055264
chr5,2457358408,2457358409,PSI_3907,565,+,CDS,0.7358153544410199
chr14,879171276,879171277,PSI_3908,812,-,CDS,0.7935889914128753
chr20,917542574,917542575,PSI_3909,878,-,CDS,0.6438306327484398
chr22,485954914,485954915,PSI_3910,915,-,5UTR,0.1854993803153981
chr7,1749100581,1749100582,PSI_3911,753,+,CDS,0.5043529877324892
chr17,946002960,946002961,PSI_3912,976,-,CDS,0.6493876652492787
chr15,2276213109,2276213110,PSI_3913,922,-,CDS,0.5964742971112398
chr13,1550848704,1550848705,PSI_3914,605,-,3UTR,0.9801989855637925
chr2,2744974285,2744974286,PSI_3915,528,-,CDS,0.5519654772265739
chr13,2840688073,2840688074,PSI_3916,754,+,CDS,0.6884156571594647
chr16,2961549933,2961549934,PSI_3917,500,+,5UTR,0.16067969888780176
chr12,1297044451,1297044452,PSI_3918,740,+,CDS,0.39289573053231897
chr19,2567867159,2567867160,PSI_3919,609,-,5UTR,0.16717292545899304
chr22,616158464,616158465,PSI_3920,477,+,CDS,0.41390205371248023
chr18,254483748,254483749,PSI_3921,682,+,CDS,0.6439681567666871
chr16,1526985261,1526985262,PSI_3922,984,-,3UTR,0.9266646058732612
chr6,1694732326,1694732327,PSI_3923,549,+,3UTR,0.8196575211662105
chr8,2779196148,2779196149,PSI_3924,501,-,3UTR,0.9021714557677435
chr18,735087436,735087437,PSI_3925,578,-,CDS,0.6556628033537861
chr19,464327419,464327420,PSI_3926,748,+,3UTR,0.8467622805213262
chr2,1589839244,1589839245,PSI_3927,621,-,5UTR,0.053507376142830174
chr14,1506868911,1506868912,PSI_3928,868,+,3UTR,0.8179048763220561
chr3,131309245,131309246,PSI_3929,984,+,CDS,0.48105349751921644
chr6,485517985,485517986,PSI_3930,509,+,CDS,0.7885782236180139
chr22,895794025,895794026,PSI_3931,294,+,CDS,0.5611160318866253
chr2,1654387342,1654387343,PSI_3932,620,+,5UTR,0.10058474230542587
chr3,2683775120,2683775121,PSI_3933,985,-,3UTR,0.8915348137339839
chr12,1262905551,1262905552,PSI_3934,669,+,3UTR,0.8260859433258763
chr3,1816939250,1816939251,PSI_3935,683,+,CDS,0.44019314222847017
chr3,1113233900,1113233901,PSI_3936,809,-,5UTR,0.17756425279275057
chr10,2966963939,2966963940,PSI_3937,872,-,CDS,0.3190851104140791
chr21,26492402,26492403,PSI_3938,970,+,3UTR,0.9246746417773104
chr16,1696935410,1696935411,PSI_3939,364,+,CDS,0.6137981591594037
chr12,1567894773,1567894774,PSI_3940,877,-,5UTR,0.032027452101801544
chr8,2222234791,2222234792,PSI_3941,691,+,3UTR,0.8895723491505565
chr4,1421854216,1421854217,PSI_3942,275,-,CDS,0.3592377260981912
chr11,2050379107,2050379108,PSI_3943,110,-,3UTR,0.8073265234237408
chr9,786131978,786131979,PSI_3944,986,+,5UTR,0.17686780106667463
chr14,632765592,632765593,PSI_3945,275,+,CDS,0.4525580590753795
chr15,1089491382,1089491383,PSI_3946,444,+,CDS,0.433207165464809
chr8,1498049056,1498049057,PSI_3947,502,+,3UTR,0.8844310980591313
chr2,2205950913,2205950914,PSI_3948,761,+,3UTR,0.9715103495337023
chr16,500993287,500993288,PSI_3949,732,+,CDS,0.6734788786978426
chr2,1281067853,1281067854,PSI_3950,214,+,3UTR,0.9663611747552593
chr3,1596342385,1596342386,PSI_3951,485,-,5UTR,0.17990288489003142
chr17,1615745880,1615745881,PSI_3952,523,-,CDS,0.7602664519434887
chr19,2257051443,2257051444,PSI_3953,795,-,3UTR,0.8659007095651328
chr10,2545125674,2545125675,PSI_3954,869,-,5UTR,0.0081313120390995
chr3,711817050,711817051,PSI_3955,735,+,CDS,0.605606258148631
chr8,1303902954,1303902955,PSI_3956,134,-,3UTR,0.9828654306690802
chr12,1445933164,1445933165,PSI_3957,321,-,3UTR,0.8537803338476645
chr20,230189816,230189817,PSI_3958,191,+,3UTR,0.9438499235616008
chr22,1297753071,1297753072,PSI_3959,382,+,5UTR,0.01288936627282492
chr8,1907674879,1907674880,PSI_3960,524,-,CDS,0.3725152501694463
chr4,2222087721,2222087722,PSI_3961,106,+,CDS,0.5410333636851813
chr1,2177433278,2177433279,PSI_3962,459,+,CDS,0.5355062413314841
chr16,2089188546,2089188547,PSI_3963,305,+,CDS,0.4397920472109035
chr10,2644268493,2644268494,PSI_3964,420,-,CDS,0.6024776709034696
chr6,849622814,849622815,PSI_3965,163,+,CDS,0.5674247372483819
chr16,1341905614,1341905615,PSI_3966,601,-,3UTR,0.9551174373029204
chr12,394198756,394198757,PSI_3967,469,-,3UTR,0.8252652929972543
chr21,2451155877,2451155878,PSI_3968,124,-,3UTR,0.9886898345396369
chr11,1818018210,1818018211,PSI_3969,768,+,CDS,0.4900092020507427
chr17,1773956053,1773956054,PSI_3970,264,+,CDS,0.6075468464351006
chr12,2393829107,2393829108,PSI_3971,214,-,CDS,0.5302452316076294
chr14,2017849696,2017849697,PSI_3972,720,+,CDS,0.4537908608591477
chr1,2224158819,2224158820,PSI_3973,491,-,3UTR,0.822828372952648
chr5,1472214497,1472214498,PSI_3974,872,+,CDS,0.43466535915665605
chr9,1086580539,1086580540,PSI_3975,770,+,CDS,0.419488582552878
chr9,79973256,79973257,PSI_3976,856,-,3UTR,0.9807237653201828
chr7,122088687,122088688,PSI_3977,912,+,CDS,0.23021965044874823
chr19,1483136307,1483136308,PSI_3978,144,-,CDS,0.5292621908706886
chr2,1838935334,1838935335,PSI_3979,967,+,CDS,0.6554466036726689
chr9,1415420606,1415420607,PSI_3980,941,-,3UTR,0.9785823559408465
chr8,1085233054,1085233055,PSI_3981,547,-,5UTR,0.010935895809060183
chr20,728856130,728856131,PSI_3982,361,+,CDS,0.3689045045612819
chr14,2472980673,2472980674,PSI_3983,170,-,CDS,0.5073555414102836
chr21,226545960,226545961,PSI_3984,539,-,3UTR,0.8024643819792068
chr3,1365750140,1365750141,PSI_3985,704,+,CDS,0.6406534021125031
chr6,1002412569,1002412570,PSI_3986,620,+,CDS,0.24011206927919077
chr15,535438793,535438794,PSI_3987,397,-,CDS,0.6111881963429545
chr4,2934777105,2934777106,PSI_3988,139,+,CDS,0.530304573698686
chr9,1537769651,1537769652,PSI_3989,409,+,CDS,0.45739079917214337
chr2,881391194,881391195,PSI_3990,194,+,CDS,0.3918801563178463
chr21,687093846,687093847,PSI_3991,271,-,CDS,0.42516112061028544
chr20,2662593377,2662593378,PSI_3992,107,+,CDS,0.23169554392561353
chr21,287767892,287767893,PSI_3993,661,-,CDS,0.2609794898017158
chr14,1713389439,1713389440,PSI_3994,338,+,5UTR,0.10253192824253766
chr20,775844635,775844636,PSI_3995,884,+,3UTR,0.9913525804451182
chr17,1209230068,1209230069,PSI_3996,336,-,3UTR,0.8297727683171683
chr1,512877025,512877026,PSI_3997,900,-,5UTR,0.14066753214121194
chr11,2791286586,2791286587,PSI_3998,644,-,5UTR,0.0480331788654013
chr10,1582541258,1582541259,PSI_3999,293,-,5UTR,0.16374641605606882
chr12,2577288540,2577288541,PSI_4000,334,-,CDS,0.5420797442981743
chr14,908972008,908972009,PSI_4001,704,+,CDS,0.43791606367583213
chr15,864018255,864018256,PSI_4002,891,+,CDS,0.48745914215195785
chr3,664208000,664208001,PSI_4003,391,+,5UTR,0.14624705486368225
chr11,372814976,372814977,PSI_4004,179,+,CDS,0.6204181410550769
chr2,551733432,551733433,PSI_4005,883,+,CDS,0.7166337049023133
chr14,2954988615,2954988616,PSI_4006,130,+,CDS,0.5432925421380743
chr21,226532072,226532073,PSI_4007,485,-,CDS,0.26769349249133617
chr22,2305172820,2305172821,PSI_4008,782,-,5UTR,0.11946580331849453
chr9,818254597,818254598,PSI_4009,466,+,CDS,0.5923485782421536
chr8,2958690775,2958690776,PSI_4010,828,-,3UTR,0.9306947859529664
chr8,1649089457,1649089458,PSI_4011,244,+,3UTR,0.8083708609271523
chr11,1343499184,1343499185,PSI_4012,907,+,3UTR,0.9088374759001615
chr17,340001329,340001330,PSI_4013,512,-,5UTR,0.0024852549467275493
chr18,2566177467,2566177468,PSI_4014,415,+,5UTR,0.17050010550749103
chr14,1859823336,1859823337,PSI_4015,642,-,3UTR,0.9163706364484312
chr22,1113073369,1113073370,PSI_4016,746,+,CDS,0.48530342340062016
chr12,2466146000,2466146001,PSI_4017,238,-,5UTR,0.0708133971291866
chr8,2186645600,2186645601,PSI_4018,138,-,CDS,0.5744762922081775
chr1,2188951209,2188951210,PSI_4019,315,+,3UTR,0.9085397424548628
chr14,500263740,500263741,PSI_4020,928,+,CDS,0.5548366552318091
chr20,2961465203,2961465204,PSI_4021,749,+,CDS,0.5810943873962583
